Sample,CD14,CD163,CD20,CD3,CD4,CD45,CD56,CD68,CD8,FOXP3,PCK26,S100B,SOX10,Count,MarkerSig
mel_2,0,0,0,0,0,0,0,0,0,0,0,0,0,83064,
mel_2,0,0,0,0,0,0,0,NA,0,0,0,0,0,22193,"NA"
mel_2,0,0,0,0,0,0,0,0,0,0,0,1,0,16048,S100B
mel_2,0,0,0,0,0,0,0,0,0,0,0,1,1,12519,"S100B,SOX10"
mel_2,0,0,0,1,0,0,0,0,0,0,0,0,0,11853,CD3
mel_2,0,0,0,1,0,1,0,0,1,0,0,0,0,10923,"CD3,CD45,CD8"
mel_2,0,0,0,1,1,1,0,0,0,0,0,0,0,8561,"CD3,CD4,CD45"
mel_2,0,0,0,1,0,0,0,0,1,0,0,0,0,7410,"CD3,CD8"
mel_2,0,0,0,1,0,1,0,0,0,0,0,0,0,7166,"CD3,CD45"
mel_2,0,0,0,1,1,0,0,0,0,0,0,0,0,5819,"CD3,CD4"
mel_2,0,0,0,0,0,0,1,0,0,0,0,0,0,5643,CD56
mel_2,0,0,0,0,0,0,0,0,0,0,0,0,1,3816,SOX10
mel_2,0,0,0,0,0,1,0,0,0,0,0,0,0,3780,CD45
mel_2,0,0,0,1,0,0,0,NA,0,0,0,0,0,3350,"CD3,NA"
mel_2,0,1,0,0,0,0,0,0,0,0,0,0,0,3179,CD163
mel_2,0,0,0,0,0,0,0,NA,0,0,0,1,0,3068,"NA,S100B"
mel_2,0,0,0,0,0,0,0,NA,0,0,0,1,1,2682,"NA,S100B,SOX10"
mel_2,0,0,0,1,0,1,0,NA,1,0,0,0,0,2411,"CD3,CD45,NA,CD8"
mel_2,0,0,0,1,0,0,0,NA,1,0,0,0,0,2270,"CD3,NA,CD8"
mel_2,0,0,0,0,0,0,0,0,1,0,0,0,0,1966,CD8
mel_2,0,0,0,0,1,0,0,0,0,0,0,0,0,1582,CD4
mel_2,0,0,0,1,1,1,0,0,1,0,0,0,0,1442,"CD3,CD4,CD45,CD8"
mel_2,0,0,0,0,0,0,0,NA,0,0,0,0,1,1416,"NA,SOX10"
mel_2,0,0,0,1,0,1,0,NA,0,0,0,0,0,1349,"CD3,CD45,NA"
mel_2,0,0,0,0,0,0,1,NA,0,0,0,0,0,1314,"CD56,NA"
mel_2,0,0,0,1,1,1,0,NA,0,0,0,0,0,1274,"CD3,CD4,CD45,NA"
mel_2,0,0,0,1,1,0,0,NA,0,0,0,0,0,1203,"CD3,CD4,NA"
mel_2,0,0,0,0,0,0,0,0,0,1,0,0,0,1106,FOXP3
mel_2,0,0,0,0,0,0,0,1,0,0,0,0,0,1069,CD68
mel_2,0,1,0,0,0,0,0,NA,0,0,0,0,0,996,"CD163,NA"
mel_2,0,0,0,1,1,0,0,0,0,1,0,0,0,991,"CD3,CD4,FOXP3"
mel_2,1,0,0,0,0,0,0,NA,0,0,0,0,0,897,"CD14,NA"
mel_2,0,1,0,1,1,1,0,0,0,0,0,0,0,888,"CD163,CD3,CD4,CD45"
mel_2,1,0,0,0,0,0,0,0,0,0,0,0,0,881,CD14
mel_2,1,1,0,0,0,0,0,0,0,0,0,0,0,863,"CD14,CD163"
mel_2,0,0,0,1,0,0,0,0,0,0,0,1,0,860,"CD3,S100B"
mel_2,0,0,1,0,0,0,0,0,0,0,0,0,0,769,CD20
mel_2,0,0,0,1,0,0,0,0,0,1,0,0,0,754,"CD3,FOXP3"
mel_2,0,0,0,1,1,1,0,0,0,1,0,0,0,733,"CD3,CD4,CD45,FOXP3"
mel_2,0,0,0,0,0,1,0,NA,0,0,0,0,0,692,"CD45,NA"
mel_2,0,1,0,1,0,1,0,0,1,0,0,0,0,660,"CD163,CD3,CD45,CD8"
mel_2,0,0,0,0,0,1,0,0,1,0,0,0,0,656,"CD45,CD8"
mel_2,0,0,0,0,0,0,0,NA,1,0,0,0,0,637,"NA,CD8"
mel_2,0,0,0,0,0,0,1,0,0,0,0,1,0,589,"CD56,S100B"
mel_2,0,0,0,0,1,1,0,0,0,0,0,0,0,569,"CD4,CD45"
mel_2,0,0,0,1,0,1,0,0,0,0,0,1,0,552,"CD3,CD45,S100B"
mel_2,0,1,0,1,0,1,0,0,0,0,0,0,0,539,"CD163,CD3,CD45"
mel_2,1,0,0,1,0,1,0,0,1,0,0,0,0,524,"CD14,CD3,CD45,CD8"
mel_2,1,1,0,0,0,0,0,NA,0,0,0,0,0,471,"CD14,CD163,NA"
mel_2,0,0,0,0,0,0,0,0,0,1,0,1,0,463,"FOXP3,S100B"
mel_2,0,0,0,0,0,1,1,0,0,0,0,0,0,449,"CD45,CD56"
mel_2,0,0,0,1,0,1,0,0,1,0,0,1,0,418,"CD3,CD45,CD8,S100B"
mel_2,0,1,0,0,0,1,0,0,0,0,0,0,0,367,"CD163,CD45"
mel_2,0,0,0,0,0,1,0,0,0,0,0,1,0,363,"CD45,S100B"
mel_2,0,0,0,0,1,0,0,NA,0,0,0,0,0,322,"CD4,NA"
mel_2,1,1,0,1,0,1,0,0,1,0,0,0,0,293,"CD14,CD163,CD3,CD45,CD8"
mel_2,1,0,0,0,0,1,0,0,0,0,0,0,0,279,"CD14,CD45"
mel_2,1,0,0,1,0,1,0,NA,1,0,0,0,0,275,"CD14,CD3,CD45,NA,CD8"
mel_2,0,0,1,1,0,1,0,0,1,0,0,0,0,273,"CD20,CD3,CD45,CD8"
mel_2,0,1,0,1,0,0,0,0,0,0,0,0,0,270,"CD163,CD3"
mel_2,0,0,0,1,1,1,1,0,0,0,0,0,0,269,"CD3,CD4,CD45,CD56"
mel_2,1,0,0,1,1,1,0,0,0,0,0,0,0,259,"CD14,CD3,CD4,CD45"
mel_2,0,0,0,1,0,0,0,0,1,0,0,1,0,258,"CD3,CD8,S100B"
mel_2,1,1,0,1,1,1,0,0,0,0,0,0,0,257,"CD14,CD163,CD3,CD4,CD45"
mel_2,0,1,0,1,1,0,0,0,0,0,0,0,0,253,"CD163,CD3,CD4"
mel_2,0,0,0,1,0,1,0,0,0,1,0,0,0,246,"CD3,CD45,FOXP3"
mel_2,1,0,0,1,0,1,0,0,0,0,0,0,0,219,"CD14,CD3,CD45"
mel_2,1,1,0,0,0,1,0,0,0,0,0,0,0,213,"CD14,CD163,CD45"
mel_2,0,1,0,0,1,0,0,0,0,0,0,0,0,210,"CD163,CD4"
mel_2,0,1,0,1,0,0,0,0,1,0,0,0,0,194,"CD163,CD3,CD8"
mel_2,0,0,0,1,1,1,0,0,0,0,0,1,0,193,"CD3,CD4,CD45,S100B"
mel_2,0,0,1,0,0,1,0,0,0,0,0,0,0,193,"CD20,CD45"
mel_2,0,0,0,0,0,1,0,NA,1,0,0,0,0,186,"CD45,NA,CD8"
mel_2,1,0,0,0,0,1,0,NA,0,0,0,0,0,182,"CD14,CD45,NA"
mel_2,0,0,0,1,0,0,1,0,0,0,0,0,0,174,"CD3,CD56"
mel_2,1,1,0,1,0,1,0,0,0,0,0,0,0,174,"CD14,CD163,CD3,CD45"
mel_2,0,0,0,0,0,0,1,NA,0,0,0,0,1,172,"CD56,NA,SOX10"
mel_2,0,0,0,1,0,1,1,0,0,0,0,0,0,172,"CD3,CD45,CD56"
mel_2,0,1,0,0,0,0,1,0,0,0,0,0,0,169,"CD163,CD56"
mel_2,0,0,0,1,0,1,0,0,1,1,0,0,0,164,"CD3,CD45,CD8,FOXP3"
mel_2,0,0,0,1,0,1,1,0,1,0,0,0,0,157,"CD3,CD45,CD56,CD8"
mel_2,0,0,0,0,0,0,1,0,0,0,0,1,1,156,"CD56,S100B,SOX10"
mel_2,1,0,0,1,0,1,0,NA,0,0,0,0,0,152,"CD14,CD3,CD45,NA"
mel_2,0,0,0,1,1,1,0,NA,1,0,0,0,0,147,"CD3,CD4,CD45,NA,CD8"
mel_2,0,1,0,0,0,0,0,1,0,0,0,0,0,144,"CD163,CD68"
mel_2,0,0,1,1,1,1,0,0,0,0,0,0,0,143,"CD20,CD3,CD4,CD45"
mel_2,0,0,0,1,1,0,0,NA,0,1,0,0,0,138,"CD3,CD4,NA,FOXP3"
mel_2,0,0,0,1,0,0,0,NA,0,0,0,1,0,135,"CD3,NA,S100B"
mel_2,0,0,0,0,0,0,0,0,1,0,0,1,0,133,"CD8,S100B"
mel_2,0,0,0,0,0,0,1,NA,0,0,0,1,1,133,"CD56,NA,S100B,SOX10"
mel_2,0,0,0,1,0,1,1,NA,1,0,0,0,0,130,"CD3,CD45,CD56,NA,CD8"
mel_2,0,1,0,1,0,1,0,NA,1,0,0,0,0,126,"CD163,CD3,CD45,NA,CD8"
mel_2,0,0,0,1,1,1,0,0,1,1,0,0,0,125,"CD3,CD4,CD45,CD8,FOXP3"
mel_2,1,0,0,1,1,1,0,NA,0,0,0,0,0,125,"CD14,CD3,CD4,CD45,NA"
mel_2,0,1,0,0,1,1,0,0,0,0,0,0,0,117,"CD163,CD4,CD45"
mel_2,0,0,0,1,1,0,0,0,0,0,0,1,0,116,"CD3,CD4,S100B"
mel_2,0,0,0,1,0,0,0,NA,0,1,0,0,0,115,"CD3,NA,FOXP3"
mel_2,0,0,0,1,1,0,1,0,0,0,0,0,0,114,"CD3,CD4,CD56"
mel_2,0,0,0,1,1,1,0,NA,0,1,0,0,0,112,"CD3,CD4,CD45,NA,FOXP3"
mel_2,0,0,1,0,0,0,0,NA,0,0,0,0,0,111,"CD20,NA"
mel_2,0,1,0,1,1,1,0,0,1,0,0,0,0,108,"CD163,CD3,CD4,CD45,CD8"
mel_2,0,0,0,0,0,1,1,NA,0,0,0,0,0,103,"CD45,CD56,NA"
mel_2,0,0,0,1,0,0,1,0,1,0,0,0,0,99,"CD3,CD56,CD8"
mel_2,0,1,0,0,0,0,0,0,0,0,0,1,0,94,"CD163,S100B"
mel_2,0,0,1,1,0,1,0,0,0,0,0,0,0,90,"CD20,CD3,CD45"
mel_2,1,1,0,0,1,1,0,0,0,0,0,0,0,84,"CD14,CD163,CD4,CD45"
mel_2,0,0,0,0,1,0,0,0,0,0,0,1,0,81,"CD4,S100B"
mel_2,0,0,0,0,1,1,0,NA,0,0,0,0,0,79,"CD4,CD45,NA"
mel_2,0,0,0,1,0,1,0,1,1,0,0,0,0,79,"CD3,CD45,CD68,CD8"
mel_2,0,1,0,1,0,1,0,NA,0,0,0,0,0,75,"CD163,CD3,CD45,NA"
mel_2,0,0,0,0,1,0,0,0,0,1,0,0,0,74,"CD4,FOXP3"
mel_2,0,1,0,1,1,1,0,NA,0,0,0,0,0,74,"CD163,CD3,CD4,CD45,NA"
mel_2,0,1,0,1,0,0,0,NA,0,0,0,0,0,73,"CD163,CD3,NA"
mel_2,0,0,0,1,0,0,0,0,1,1,0,0,0,69,"CD3,CD8,FOXP3"
mel_2,0,0,0,1,1,1,1,NA,0,0,0,0,0,68,"CD3,CD4,CD45,CD56,NA"
mel_2,0,0,0,1,1,1,1,NA,1,0,0,0,0,67,"CD3,CD4,CD45,CD56,NA,CD8"
mel_2,1,0,0,1,1,1,0,0,1,0,0,0,0,67,"CD14,CD3,CD4,CD45,CD8"
mel_2,1,1,0,0,0,0,0,1,0,0,0,0,0,67,"CD14,CD163,CD68"
mel_2,0,0,0,0,0,0,0,NA,0,1,0,0,0,65,"NA,FOXP3"
mel_2,1,0,0,0,1,1,0,0,0,0,0,0,0,65,"CD14,CD4,CD45"
mel_2,1,1,0,0,1,0,0,0,0,0,0,0,0,65,"CD14,CD163,CD4"
mel_2,0,0,1,0,0,1,0,0,1,0,0,0,0,64,"CD20,CD45,CD8"
mel_2,0,0,0,0,0,1,0,1,0,0,0,0,0,63,"CD45,CD68"
mel_2,0,0,0,0,1,0,1,0,0,0,0,0,0,63,"CD4,CD56"
mel_2,0,1,0,1,1,1,0,0,0,1,0,0,0,63,"CD163,CD3,CD4,CD45,FOXP3"
mel_2,0,0,0,1,0,1,0,NA,0,0,0,1,0,62,"CD3,CD45,NA,S100B"
mel_2,0,0,0,1,0,1,0,NA,1,0,0,1,0,61,"CD3,CD45,NA,CD8,S100B"
mel_2,1,0,0,0,0,0,0,0,0,0,0,1,0,60,"CD14,S100B"
mel_2,1,0,0,0,0,0,0,1,0,0,0,0,0,60,"CD14,CD68"
mel_2,1,0,0,1,0,0,0,0,0,0,0,0,0,60,"CD14,CD3"
mel_2,0,0,0,0,0,1,0,0,0,1,0,0,0,58,"CD45,FOXP3"
mel_2,0,1,0,0,0,1,1,0,0,0,0,0,0,57,"CD163,CD45,CD56"
mel_2,1,1,0,1,0,1,0,NA,1,0,0,0,0,57,"CD14,CD163,CD3,CD45,NA,CD8"
mel_2,1,1,0,1,1,1,0,0,1,0,0,0,0,56,"CD14,CD163,CD3,CD4,CD45,CD8"
mel_2,0,0,0,1,1,1,0,1,0,0,0,0,0,54,"CD3,CD4,CD45,CD68"
mel_2,0,0,0,0,0,0,1,NA,0,0,0,1,0,53,"CD56,NA,S100B"
mel_2,0,1,0,0,0,1,0,0,1,0,0,0,0,53,"CD163,CD45,CD8"
mel_2,1,0,0,1,1,1,1,NA,1,0,0,0,0,53,"CD14,CD3,CD4,CD45,CD56,NA,CD8"
mel_2,0,0,0,1,1,0,0,0,1,0,0,0,0,50,"CD3,CD4,CD8"
mel_2,0,0,0,0,0,0,1,1,0,0,0,0,0,49,"CD56,CD68"
mel_2,0,0,0,1,0,0,0,NA,1,0,0,1,0,48,"CD3,NA,CD8,S100B"
mel_2,0,1,0,0,0,1,0,NA,0,0,0,0,0,48,"CD163,CD45,NA"
mel_2,1,0,0,1,0,0,0,NA,0,0,0,0,0,48,"CD14,CD3,NA"
mel_2,0,0,0,0,0,0,1,0,0,1,0,0,0,47,"CD56,FOXP3"
mel_2,0,0,0,1,0,1,0,1,0,0,0,0,0,47,"CD3,CD45,CD68"
mel_2,0,1,0,1,0,0,0,NA,1,0,0,0,0,46,"CD163,CD3,NA,CD8"
mel_2,0,1,0,1,1,0,0,NA,0,0,0,0,0,46,"CD163,CD3,CD4,NA"
mel_2,1,1,0,0,0,1,0,NA,0,0,0,0,0,46,"CD14,CD163,CD45,NA"
mel_2,1,0,0,0,0,0,1,0,0,0,0,0,0,44,"CD14,CD56"
mel_2,1,0,0,0,0,1,0,0,1,0,0,0,0,44,"CD14,CD45,CD8"
mel_2,1,0,0,1,1,1,0,NA,1,0,0,0,0,44,"CD14,CD3,CD4,CD45,NA,CD8"
mel_2,0,0,0,0,1,1,1,0,0,0,0,0,0,43,"CD4,CD45,CD56"
mel_2,0,1,0,0,0,0,0,0,1,0,0,0,0,43,"CD163,CD8"
mel_2,0,1,0,1,1,0,0,0,0,1,0,0,0,43,"CD163,CD3,CD4,FOXP3"
mel_2,0,1,0,0,0,0,0,0,0,1,0,0,0,42,"CD163,FOXP3"
mel_2,0,0,0,0,0,1,1,0,0,0,0,1,0,41,"CD45,CD56,S100B"
mel_2,0,0,1,1,1,1,0,0,1,0,0,0,0,41,"CD20,CD3,CD4,CD45,CD8"
mel_2,1,1,0,0,0,0,1,0,0,0,0,0,0,40,"CD14,CD163,CD56"
mel_2,0,0,0,1,0,1,1,NA,0,0,0,0,0,39,"CD3,CD45,CD56,NA"
mel_2,0,0,0,1,0,0,0,0,0,1,0,1,0,37,"CD3,FOXP3,S100B"
mel_2,1,1,0,1,1,1,0,NA,0,0,0,0,0,37,"CD14,CD163,CD3,CD4,CD45,NA"
mel_2,0,0,1,1,0,0,0,0,0,0,0,0,0,36,"CD20,CD3"
mel_2,0,0,0,0,0,0,0,0,1,0,0,1,1,35,"CD8,S100B,SOX10"
mel_2,0,0,0,0,0,0,0,0,1,0,0,0,1,34,"CD8,SOX10"
mel_2,0,0,0,0,0,1,0,NA,0,0,0,1,0,34,"CD45,NA,S100B"
mel_2,0,0,0,1,0,0,0,NA,0,0,0,0,1,34,"CD3,NA,SOX10"
mel_2,1,0,0,0,0,0,1,NA,0,0,0,0,0,34,"CD14,CD56,NA"
mel_2,1,0,0,1,0,1,0,0,1,0,0,1,0,34,"CD14,CD3,CD45,CD8,S100B"
mel_2,1,0,0,1,0,1,1,NA,1,0,0,0,0,34,"CD14,CD3,CD45,CD56,NA,CD8"
mel_2,0,0,0,1,0,0,0,1,0,0,0,0,0,33,"CD3,CD68"
mel_2,0,0,0,1,0,0,1,NA,0,0,0,0,0,33,"CD3,CD56,NA"
mel_2,0,1,0,0,1,0,0,NA,0,0,0,0,0,33,"CD163,CD4,NA"
mel_2,1,1,0,1,0,1,0,NA,0,0,0,0,0,33,"CD14,CD163,CD3,CD45,NA"
mel_2,0,0,0,0,0,1,0,0,1,0,0,1,0,32,"CD45,CD8,S100B"
mel_2,1,0,0,1,0,0,0,0,1,0,0,0,0,32,"CD14,CD3,CD8"
mel_2,0,0,0,1,0,0,1,NA,1,0,0,0,0,31,"CD3,CD56,NA,CD8"
mel_2,0,0,0,1,0,1,0,0,0,1,0,1,0,31,"CD3,CD45,FOXP3,S100B"
mel_2,1,0,0,1,1,0,0,0,0,0,0,0,0,31,"CD14,CD3,CD4"
mel_2,0,0,0,1,0,0,0,0,0,0,0,1,1,30,"CD3,S100B,SOX10"
mel_2,1,0,0,0,0,1,1,NA,0,0,0,0,0,30,"CD14,CD45,CD56,NA"
mel_2,1,0,0,0,1,1,0,NA,0,0,0,0,0,30,"CD14,CD4,CD45,NA"
mel_2,0,1,0,0,0,0,0,0,0,0,0,1,1,29,"CD163,S100B,SOX10"
mel_2,1,1,0,1,1,0,0,0,0,0,0,0,0,29,"CD14,CD163,CD3,CD4"
mel_2,0,0,1,1,0,0,0,0,1,0,0,0,0,28,"CD20,CD3,CD8"
mel_2,1,0,0,0,0,0,0,0,0,0,0,1,1,28,"CD14,S100B,SOX10"
mel_2,1,0,0,1,1,1,0,0,0,1,0,0,0,27,"CD14,CD3,CD4,CD45,FOXP3"
mel_2,0,0,1,0,0,0,1,0,0,0,0,0,0,26,"CD20,CD56"
mel_2,1,1,0,1,1,1,0,0,0,1,0,0,0,26,"CD14,CD163,CD3,CD4,CD45,FOXP3"
mel_2,1,0,0,0,1,0,0,0,0,0,0,0,0,25,"CD14,CD4"
mel_2,1,1,0,1,0,0,0,0,0,0,0,0,0,25,"CD14,CD163,CD3"
mel_2,0,0,0,1,0,0,0,0,0,0,0,0,1,24,"CD3,SOX10"
mel_2,0,0,1,0,0,1,0,NA,0,0,0,0,0,24,"CD20,CD45,NA"
mel_2,0,0,1,1,1,0,0,0,0,0,0,0,0,24,"CD20,CD3,CD4"
mel_2,0,0,0,0,0,0,1,0,1,0,0,0,0,23,"CD56,CD8"
mel_2,0,1,0,1,1,1,1,0,0,0,0,0,0,23,"CD163,CD3,CD4,CD45,CD56"
mel_2,1,1,0,0,0,1,0,0,1,0,0,0,0,23,"CD14,CD163,CD45,CD8"
mel_2,0,0,0,1,1,0,0,1,0,0,0,0,0,22,"CD3,CD4,CD68"
mel_2,0,0,1,0,0,0,0,0,0,0,0,1,0,22,"CD20,S100B"
mel_2,0,0,1,0,0,0,0,0,1,0,0,0,0,22,"CD20,CD8"
mel_2,0,1,0,0,0,0,1,NA,0,0,0,0,0,22,"CD163,CD56,NA"
mel_2,1,0,0,0,0,0,1,1,0,0,0,0,0,22,"CD14,CD56,CD68"
mel_2,1,0,0,0,0,1,0,1,0,0,0,0,0,22,"CD14,CD45,CD68"
mel_2,0,0,0,0,0,1,1,0,1,0,0,0,0,21,"CD45,CD56,CD8"
mel_2,0,0,0,0,1,1,0,0,0,0,0,1,0,21,"CD4,CD45,S100B"
mel_2,0,0,0,1,0,0,0,1,1,0,0,0,0,21,"CD3,CD68,CD8"
mel_2,0,0,0,1,0,1,0,0,1,0,0,0,1,21,"CD3,CD45,CD8,SOX10"
mel_2,0,0,0,1,1,1,0,1,1,0,0,0,0,21,"CD3,CD4,CD45,CD68,CD8"
mel_2,0,1,0,0,0,0,0,NA,1,0,0,0,0,21,"CD163,NA,CD8"
mel_2,0,1,0,0,0,0,1,0,0,0,0,1,0,21,"CD163,CD56,S100B"
mel_2,0,1,0,1,0,1,0,1,1,0,0,0,0,21,"CD163,CD3,CD45,CD68,CD8"
mel_2,1,0,0,0,0,0,0,NA,0,0,0,1,0,21,"CD14,NA,S100B"
mel_2,0,0,0,0,0,1,0,NA,0,0,0,0,1,20,"CD45,NA,SOX10"
mel_2,0,0,0,0,1,1,1,NA,0,0,0,0,0,20,"CD4,CD45,CD56,NA"
mel_2,0,0,0,1,1,0,1,0,0,1,0,0,0,20,"CD3,CD4,CD56,FOXP3"
mel_2,1,0,0,0,0,0,0,NA,0,0,0,1,1,20,"CD14,NA,S100B,SOX10"
mel_2,1,0,0,0,0,1,0,0,0,0,0,1,0,20,"CD14,CD45,S100B"
mel_2,1,0,0,0,0,1,0,NA,1,0,0,0,0,20,"CD14,CD45,NA,CD8"
mel_2,1,0,0,1,0,1,0,1,1,0,0,0,0,20,"CD14,CD3,CD45,CD68,CD8"
mel_2,1,1,0,0,0,1,1,0,0,0,0,0,0,20,"CD14,CD163,CD45,CD56"
mel_2,0,0,0,1,0,0,0,NA,0,0,0,1,1,19,"CD3,NA,S100B,SOX10"
mel_2,0,0,0,1,0,1,0,NA,0,1,0,0,0,19,"CD3,CD45,NA,FOXP3"
mel_2,0,0,0,1,0,1,1,0,1,0,0,1,0,19,"CD3,CD45,CD56,CD8,S100B"
mel_2,1,1,0,0,1,0,0,NA,0,0,0,0,0,19,"CD14,CD163,CD4,NA"
mel_2,0,0,0,0,1,0,0,NA,0,1,0,0,0,18,"CD4,NA,FOXP3"
mel_2,0,0,0,1,1,1,1,0,1,0,0,0,0,18,"CD3,CD4,CD45,CD56,CD8"
mel_2,0,1,0,1,0,1,0,0,0,1,0,0,0,18,"CD163,CD3,CD45,FOXP3"
mel_2,0,1,0,1,0,1,0,1,0,0,0,0,0,18,"CD163,CD3,CD45,CD68"
mel_2,1,0,0,0,0,1,1,0,0,0,0,0,0,18,"CD14,CD45,CD56"
mel_2,1,0,0,0,1,0,0,NA,0,0,0,0,0,18,"CD14,CD4,NA"
mel_2,0,0,0,0,0,0,1,0,0,0,0,0,1,17,"CD56,SOX10"
mel_2,0,0,0,0,0,1,0,0,0,0,0,0,1,17,"CD45,SOX10"
mel_2,0,0,0,1,0,1,0,0,1,0,0,1,1,17,"CD3,CD45,CD8,S100B,SOX10"
mel_2,0,1,1,0,0,0,0,0,0,0,0,0,0,17,"CD163,CD20"
mel_2,1,0,0,1,0,1,0,0,0,0,0,1,0,17,"CD14,CD3,CD45,S100B"
mel_2,1,1,0,0,0,1,0,1,0,0,0,0,0,17,"CD14,CD163,CD45,CD68"
mel_2,0,0,0,0,1,0,0,NA,0,0,0,1,0,16,"CD4,NA,S100B"
mel_2,0,0,0,0,1,1,0,1,0,0,0,0,0,16,"CD4,CD45,CD68"
mel_2,0,0,0,1,1,0,1,NA,0,0,0,0,0,16,"CD3,CD4,CD56,NA"
mel_2,0,0,0,1,1,1,0,NA,0,0,0,1,0,16,"CD3,CD4,CD45,NA,S100B"
mel_2,0,0,1,1,0,1,0,NA,1,0,0,0,0,16,"CD20,CD3,CD45,NA,CD8"
mel_2,0,1,0,1,0,1,1,0,0,0,0,0,0,16,"CD163,CD3,CD45,CD56"
mel_2,1,0,0,1,0,1,1,0,1,0,0,0,0,16,"CD14,CD3,CD45,CD56,CD8"
mel_2,1,1,0,1,0,0,0,0,1,0,0,0,0,16,"CD14,CD163,CD3,CD8"
mel_2,0,0,0,0,0,1,1,0,0,1,0,0,0,15,"CD45,CD56,FOXP3"
mel_2,0,0,0,0,1,1,0,0,0,1,0,0,0,15,"CD4,CD45,FOXP3"
mel_2,0,0,0,1,0,1,1,0,0,0,0,1,0,15,"CD3,CD45,CD56,S100B"
mel_2,1,0,0,1,0,0,0,NA,1,0,0,0,0,15,"CD14,CD3,NA,CD8"
mel_2,1,0,0,1,1,0,0,NA,0,0,0,0,0,15,"CD14,CD3,CD4,NA"
mel_2,1,1,0,0,0,0,0,0,0,0,0,1,0,15,"CD14,CD163,S100B"
mel_2,1,1,0,0,1,1,0,NA,0,0,0,0,0,15,"CD14,CD163,CD4,CD45,NA"
mel_2,1,1,0,1,0,1,0,0,1,1,0,0,0,15,"CD14,CD163,CD3,CD45,CD8,FOXP3"
mel_2,0,0,0,0,0,1,1,NA,0,0,0,0,1,14,"CD45,CD56,NA,SOX10"
mel_2,0,0,0,0,1,0,0,1,0,0,0,0,0,14,"CD4,CD68"
mel_2,0,0,0,1,0,1,0,0,1,1,0,1,0,14,"CD3,CD45,CD8,FOXP3,S100B"
mel_2,0,0,0,1,1,0,0,0,0,1,0,1,0,14,"CD3,CD4,FOXP3,S100B"
mel_2,0,0,0,1,1,1,0,0,0,1,0,1,0,14,"CD3,CD4,CD45,FOXP3,S100B"
mel_2,1,0,0,0,0,0,0,0,0,1,0,0,0,14,"CD14,FOXP3"
mel_2,1,0,0,0,0,1,0,0,0,1,0,0,0,14,"CD14,CD45,FOXP3"
mel_2,1,0,0,0,0,1,0,NA,0,0,0,1,0,14,"CD14,CD45,NA,S100B"
mel_2,1,0,0,1,1,1,1,NA,0,0,0,0,0,14,"CD14,CD3,CD4,CD45,CD56,NA"
mel_2,1,1,0,1,0,1,0,1,1,0,0,0,0,14,"CD14,CD163,CD3,CD45,CD68,CD8"
mel_2,0,0,0,1,0,0,1,0,0,0,0,1,0,13,"CD3,CD56,S100B"
mel_2,0,1,0,0,0,0,0,0,0,0,0,0,1,13,"CD163,SOX10"
mel_2,0,1,0,0,0,1,0,0,0,1,0,0,0,13,"CD163,CD45,FOXP3"
mel_2,0,1,0,0,0,1,0,1,0,0,0,0,0,13,"CD163,CD45,CD68"
mel_2,0,1,0,1,0,0,0,0,0,1,0,0,0,13,"CD163,CD3,FOXP3"
mel_2,1,0,0,0,0,1,1,1,0,0,0,0,0,13,"CD14,CD45,CD56,CD68"
mel_2,1,0,0,0,1,1,0,1,0,0,0,0,0,13,"CD14,CD4,CD45,CD68"
mel_2,1,1,0,1,1,1,0,1,0,0,0,0,0,13,"CD14,CD163,CD3,CD4,CD45,CD68"
mel_2,0,0,0,0,0,0,0,0,1,1,0,0,0,12,"CD8,FOXP3"
mel_2,0,0,0,0,1,0,1,NA,0,0,0,0,0,12,"CD4,CD56,NA"
mel_2,0,0,0,1,1,1,0,0,1,0,0,1,0,12,"CD3,CD4,CD45,CD8,S100B"
mel_2,0,0,0,1,1,1,1,0,0,0,0,1,0,12,"CD3,CD4,CD45,CD56,S100B"
mel_2,0,0,1,0,1,1,0,0,0,0,0,0,0,12,"CD20,CD4,CD45"
mel_2,0,1,0,0,1,0,1,0,0,0,0,0,0,12,"CD163,CD4,CD56"
mel_2,0,1,0,1,0,1,0,0,0,0,0,1,0,12,"CD163,CD3,CD45,S100B"
mel_2,0,1,0,1,0,1,0,0,1,0,0,1,0,12,"CD163,CD3,CD45,CD8,S100B"
mel_2,0,1,0,1,1,1,0,1,0,0,0,0,0,12,"CD163,CD3,CD4,CD45,CD68"
mel_2,1,0,0,1,0,1,0,1,0,0,0,0,0,12,"CD14,CD3,CD45,CD68"
mel_2,1,0,0,1,1,1,0,NA,0,1,0,0,0,12,"CD14,CD3,CD4,CD45,NA,FOXP3"
mel_2,1,1,0,1,0,0,0,NA,0,0,0,0,0,12,"CD14,CD163,CD3,NA"
mel_2,1,1,0,1,1,1,1,0,0,0,0,0,0,12,"CD14,CD163,CD3,CD4,CD45,CD56"
mel_2,0,0,0,0,0,1,1,NA,1,0,0,0,0,11,"CD45,CD56,NA,CD8"
mel_2,0,0,0,0,1,0,1,0,0,0,0,1,0,11,"CD4,CD56,S100B"
mel_2,0,0,0,1,0,0,0,0,1,0,0,1,1,11,"CD3,CD8,S100B,SOX10"
mel_2,0,0,0,1,0,0,1,0,0,1,0,0,0,11,"CD3,CD56,FOXP3"
